0.0001	0.
0.0001	0.2617993877991494
0.0001	0.5235987755982988
0.0001	0.7853981633974483
0.0001	1.0471975511965976
0.0001	1.3089969389957472
0.0001	1.5707963267948966
0.0001	1.8325957145940461
0.0001	2.0943951023931953
0.0001	2.356194490192345
0.0001	2.6179938779914944
0.0001	2.8797932657906435
0.0001	3.141592653589793
0.277875	0.
0.277875	0.2617993877991494
0.277875	0.5235987755982988
0.277875	0.7853981633974483
0.277875	1.0471975511965976
0.277875	1.3089969389957472
0.277875	1.5707963267948966
0.277875	1.8325957145940461
0.277875	2.0943951023931953
0.277875	2.356194490192345
0.277875	2.6179938779914944
0.277875	2.8797932657906435
0.277875	3.141592653589793
0.55565	0.
0.55565	0.2617993877991494
0.55565	0.5235987755982988
0.55565	0.7853981633974483
0.55565	1.0471975511965976
0.55565	1.3089969389957472
0.55565	1.5707963267948966
0.55565	1.8325957145940461
0.55565	2.0943951023931953
0.55565	2.356194490192345
0.55565	2.6179938779914944
0.55565	2.8797932657906435
0.55565	3.141592653589793
0.833425	0.
0.833425	0.2617993877991494
0.833425	0.5235987755982988
0.833425	0.7853981633974483
0.833425	1.0471975511965976
0.833425	1.3089969389957472
0.833425	1.5707963267948966
0.833425	1.8325957145940461
0.833425	2.0943951023931953
0.833425	2.356194490192345
0.833425	2.6179938779914944
0.833425	2.8797932657906435
0.833425	3.141592653589793
1.1112	0.
1.1112	0.2617993877991494
1.1112	0.5235987755982988
1.1112	0.7853981633974483
1.1112	1.0471975511965976
1.1112	1.3089969389957472
1.1112	1.5707963267948966
1.1112	1.8325957145940461
1.1112	2.0943951023931953
1.1112	2.356194490192345
1.1112	2.6179938779914944
1.1112	2.8797932657906435
1.1112	3.141592653589793
1.388975	0.
1.388975	0.2617993877991494
1.388975	0.5235987755982988
1.388975	0.7853981633974483
1.388975	1.0471975511965976
1.388975	1.3089969389957472
1.388975	1.5707963267948966
1.388975	1.8325957145940461
1.388975	2.0943951023931953
1.388975	2.356194490192345
1.388975	2.6179938779914944
1.388975	2.8797932657906435
1.388975	3.141592653589793
1.66675	0.
1.66675	0.2617993877991494
1.66675	0.5235987755982988
1.66675	0.7853981633974483
1.66675	1.0471975511965976
1.66675	1.3089969389957472
1.66675	1.5707963267948966
1.66675	1.8325957145940461
1.66675	2.0943951023931953
1.66675	2.356194490192345
1.66675	2.6179938779914944
1.66675	2.8797932657906435
1.66675	3.141592653589793
1.944525	0.
1.944525	0.2617993877991494
1.944525	0.5235987755982988
1.944525	0.7853981633974483
1.944525	1.0471975511965976
1.944525	1.3089969389957472
1.944525	1.5707963267948966
1.944525	1.8325957145940461
1.944525	2.0943951023931953
1.944525	2.356194490192345
1.944525	2.6179938779914944
1.944525	2.8797932657906435
1.944525	3.141592653589793
2.2223	0.
2.2223	0.2617993877991494
2.2223	0.5235987755982988
2.2223	0.7853981633974483
2.2223	1.0471975511965976
2.2223	1.3089969389957472
2.2223	1.5707963267948966
2.2223	1.8325957145940461
2.2223	2.0943951023931953
2.2223	2.356194490192345
2.2223	2.6179938779914944
2.2223	2.8797932657906435
2.2223	3.141592653589793
2.5000750000000003	0.
2.5000750000000003	0.2617993877991494
2.5000750000000003	0.5235987755982988
2.5000750000000003	0.7853981633974483
2.5000750000000003	1.0471975511965976
2.5000750000000003	1.3089969389957472
2.5000750000000003	1.5707963267948966
2.5000750000000003	1.8325957145940461
2.5000750000000003	2.0943951023931953
2.5000750000000003	2.356194490192345
2.5000750000000003	2.6179938779914944
2.5000750000000003	2.8797932657906435
2.5000750000000003	3.141592653589793
2.7778500000000004	0.
2.7778500000000004	0.2617993877991494
2.7778500000000004	0.5235987755982988
2.7778500000000004	0.7853981633974483
2.7778500000000004	1.0471975511965976
2.7778500000000004	1.3089969389957472
2.7778500000000004	1.5707963267948966
2.7778500000000004	1.8325957145940461
2.7778500000000004	2.0943951023931953
2.7778500000000004	2.356194490192345
2.7778500000000004	2.6179938779914944
2.7778500000000004	2.8797932657906435
2.7778500000000004	3.141592653589793
3.0556250000000005	0.
3.0556250000000005	0.2617993877991494
3.0556250000000005	0.5235987755982988
3.0556250000000005	0.7853981633974483
3.0556250000000005	1.0471975511965976
3.0556250000000005	1.3089969389957472
3.0556250000000005	1.5707963267948966
3.0556250000000005	1.8325957145940461
3.0556250000000005	2.0943951023931953
3.0556250000000005	2.356194490192345
3.0556250000000005	2.6179938779914944
3.0556250000000005	2.8797932657906435
3.0556250000000005	3.141592653589793
3.3334	0.
3.3334	0.2617993877991494
3.3334	0.5235987755982988
3.3334	0.7853981633974483
3.3334	1.0471975511965976
3.3334	1.3089969389957472
3.3334	1.5707963267948966
3.3334	1.8325957145940461
3.3334	2.0943951023931953
3.3334	2.356194490192345
3.3334	2.6179938779914944
3.3334	2.8797932657906435
3.3334	3.141592653589793
3.6111750000000002	0.
3.6111750000000002	0.2617993877991494
3.6111750000000002	0.5235987755982988
3.6111750000000002	0.7853981633974483
3.6111750000000002	1.0471975511965976
3.6111750000000002	1.3089969389957472
3.6111750000000002	1.5707963267948966
3.6111750000000002	1.8325957145940461
3.6111750000000002	2.0943951023931953
3.6111750000000002	2.356194490192345
3.6111750000000002	2.6179938779914944
3.6111750000000002	2.8797932657906435
3.6111750000000002	3.141592653589793
3.8889500000000004	0.
3.8889500000000004	0.2617993877991494
3.8889500000000004	0.5235987755982988
3.8889500000000004	0.7853981633974483
3.8889500000000004	1.0471975511965976
3.8889500000000004	1.3089969389957472
3.8889500000000004	1.5707963267948966
3.8889500000000004	1.8325957145940461
3.8889500000000004	2.0943951023931953
3.8889500000000004	2.356194490192345
3.8889500000000004	2.6179938779914944
3.8889500000000004	2.8797932657906435
3.8889500000000004	3.141592653589793
4.1667250000000005	0.
4.1667250000000005	0.2617993877991494
4.1667250000000005	0.5235987755982988
4.1667250000000005	0.7853981633974483
4.1667250000000005	1.0471975511965976
4.1667250000000005	1.3089969389957472
4.1667250000000005	1.5707963267948966
4.1667250000000005	1.8325957145940461
4.1667250000000005	2.0943951023931953
4.1667250000000005	2.356194490192345
4.1667250000000005	2.6179938779914944
4.1667250000000005	2.8797932657906435
4.1667250000000005	3.141592653589793
4.4445	0.
4.4445	0.2617993877991494
4.4445	0.5235987755982988
4.4445	0.7853981633974483
