$\psi$
x	y	$\psi$
44.125	0.00785398163397448	-1314.21672617697
44.375	0.00785398163397448	-1259.42298781307
44.625	0.00785398163397448	-1204.51974337059
44.875	0.00785398163397448	-1149.50839129433
45.125	0.00785398163397448	-1094.39030132766
45.375	0.00785398163397448	-1039.16681527837
45.625	0.00785398163397448	-983.839247759991
45.875	0.00785398163397448	-928.408886909061
46.125	0.00785398163397448	-872.876995079542
46.375	0.00785398163397448	-817.24480951509
46.625	0.00785398163397448	-761.513543000116
46.875	0.00785398163397448	-705.68438449028
47.125	0.00785398163397448	-649.758499723356
47.375	0.00785398163397448	-593.737031811043
47.625	0.00785398163397448	-537.621101812429
47.875	0.00785398163397448	-481.411809289818
48.125	0.00785398163397448	-425.110232847593
48.375	0.00785398163397448	-368.717430654614
48.625	0.00785398163397448	-312.234440950798
48.875	0.00785398163397448	-255.662282538442
49.125	0.00785398163397448	-199.001955258818
49.375	0.00785398163397448	-142.254440454585
49.625	0.00785398163397448	-85.4207014184457
49.875	0.00785398163397448	-28.5016838286014
0.125	0.0235619449019235	301240.502091485
0.375	0.0235619449019235	128215.703627867
0.625	0.0235619449019235	81881.6981294455
0.875	0.0235619449019235	58876.653169781
1.125	0.0235619449019235	44512.2244292915
1.375	0.0235619449019235	34534.7838604799
1.625	0.0235619449019235	27175.4926837403
1.875	0.0235619449019235	21541.5386458418
2.125	0.0235619449019235	17121.3328844269
2.375	0.0235619449019235	13593.2767593724
2.625	0.0235619449019235	10740.7368965428
2.875	0.0235619449019235	8410.21626522112
3.125	0.0235619449019235	6488.97067952658
3.375	0.0235619449019235	4892.08767855208
3.625	0.0235619449019235	3554.49449625125
3.875	0.0235619449019235	2425.70748139619
4.125	0.0235619449019235	1466.20801160489
4.375	0.0235619449019235	644.844567010083
4.625	0.0235619449019235	-63.0815418322036
4.875	0.0235619449019235	-677.25419927899
5.125	0.0235619449019235	-1213.4372656641
5.375	0.0235619449019235	-1684.31581840347
5.625	0.0235619449019235	-2100.14687592204
5.875	0.0235619449019235	-2469.26526420311
6.125	0.0235619449019235	-2798.47844107998
6.375	0.0235619449019235	-3093.37570494155
6.625	0.0235619449019235	-3358.57110668259
6.875	0.0235619449019235	-3597.89484858709
7.125	0.0235619449019235	-3814.54454092867
7.375	0.0235619449019235	-4011.20509515803
7.625	0.0235619449019235	-4190.14405173288
7.875	0.0235619449019235	-4353.28762008894
8.125	0.0235619449019235	-4502.28153711489
8.375	0.0235619449019235	-4638.5399460975
8.625	0.0235619449019235	-4763.28479812027
8.875	0.0235619449019235	-4877.57773503953
9.125	0.0235619449019235	-4982.34599134578
9.375	0.0235619449019235	-5078.40352385818
9.625	0.0235619449019235	-5166.46832211136
9.875	0.0235619449019235	-5247.1766522049
10.125	0.0235619449019235	-5321.09483025233
10.375	0.0235619449019235	-5388.72899871507
10.625	0.0235619449019235	-5450.53328236349
10.875	0.0235619449019235	-5506.91662457349
11.125	0.0235619449019235	-5558.24854467238
11.375	0.0235619449019235	-5604.86400959465
11.625	0.0235619449019235	-5647.06757549277
11.875	0.0235619449019235	-5685.1369250624
12.125	0.0235619449019235	-5719.32590253399
12.375	0.0235619449019235	-5749.86712927182
12.625	0.0235619449019235	-5776.97426769979
12.875	0.0235619449019235	-5800.84398904844
13.125	0.0235619449019235	-5821.6576905752
13.375	0.0235619449019235	-5839.58299995944
13.625	0.0235619449019235	-5854.77509812728
13.875	0.0235619449019235	-5867.37788652904
14.125	0.0235619449019235	-5877.52502061476
14.375	0.0235619449019235	-5885.34082775985
14.625	0.0235619449019235	-5890.94112501881
14.875	0.0235619449019235	-5894.43394971704
15.125	0.0235619449019235	-5895.92021393135
15.375	0.0235619449019235	-5895.49429228192
15.625	0.0235619449019235	-5893.24455110269
15.875	0.0235619449019235	-5889.25382592008
16.125	0.0235619449019235	-5883.59985321567
16.375	0.0235619449019235	-5876.35566164631
16.625	0.0235619449019235	-5867.58992721117
16.875	0.0235619449019235	-5857.36729627899
17.125	0.0235619449019235	-5845.74867989458
17.375	0.0235619449019235	-5832.79152236097
17.625	0.0235619449019235	-5818.55004673303
17.875	0.0235619449019235	-5803.07547954303
18.125	0.0235619449019235	-5786.4162568128
18.375	0.0235619449019235	-5768.61821316951
18.625	0.0235619449019235	-5749.72475568006
18.875	0.0235619449019235	-5729.77702384186
19.125	0.0235619449019235	-5708.81403701198
19.375	0.0235619449019235	-5686.87283042036
19.625	0.0235619449019235	-5663.98858079382
19.875	0.0235619449019235	-5640.19472251114
20.125	0.0235619449019235	-5615.52305511663
20.375	0.0235619449019235	-5590.00384293732
20.625	0.0235619449019235	-5563.66590747571
20.875	0.0235619449019235	-5536.53671318487
21.125	0.0235619449019235	-5508.6424471733
21.375	0.0235619449019235	-5480.0080933383
21.625	0.0235619449019235	-5450.65750137713
21.875	0.0235619449019235	-5420.6134510861
22.125	0.0235619449019235	-5389.89771231939
22.375	0.0235619449019235	-5358.5311009463
22.625	0.0235619449019235	-5326.53353111625
22.875	0.0235619449019235	-5293.92406411211
23.125	0.0235619449019235	-5260.72095405098
23.375	0.0235619449019235	-5226.94169066673
23.625	0.0235619449019235	-5192.60303938941
23.875	0.0235619449019235	-5157.72107892019
24.125	0.0235619449019235	-5122.31123648162
24.375	0.0235619449019235	-5086.38832091049
24.625	0.0235619449019235	-5049.96655374555
24.875	0.0235619449019235	-5013.05959845089
25.125	0.0235619449019235	-4975.68058790394
25.375	0.0235619449019235	-4937.84215026781
25.625	0.0235619449019235	-4899.55643335736
25.875	0.0235619449019235	-4860.83512760153
26.125	0.0235619449019235	-4821.68948769383
26.375	0.0235619449019235	-4782.13035301955
26.625	0.0235619449019235	-4742.16816693822
26.875	0.0235619449019235	-4701.8129949968
27.125	0.0235619449019235	-4661.07454214161
27.375	0.0235619449019235	-4619.96216899275
27.625	0.0235619449019235	-4578.48490724069
27.875	0.0235619449019235	-4536.6514742188
28.125	0.0235619449019235	-4494.47028670437
28.375	0.0235619449019235	-4451.94947399464
28.625	0.0235619449019235	-4409.09689030174
28.875	0.0235619449019235	-4365.9201265083
29.125	0.0235619449019235	-4322.42652132141
29.375	0.0235619449019235	-4278.62317186115
29.625	0.0235619449019235	-4234.51694371662
29.875	0.0235619449019235	-4190.11448050058
30.125	0.0235619449019235	-4145.42221293157
30.375	0.0235619449019235	-4100.44636747091
30.625	0.0235619449019235	-4055.19297453962
30.875	0.0235619449019235	-4009.66787633947
31.125	0.0235619449019235	-3963.8767342993
31.375	0.0235619449019235	-3917.82503616866
31.625	0.0235619449019235	-3871.51810277709
31.875	0.0235619449019235	-3824.96109447823
32.125	0.0235619449019235	-3778.15901729508
32.375	0.0235619449019235	-3731.11672878311
32.625	0.0235619449019235	-3683.8389436259
32.875	0.0235619449019235	-3636.33023897738
33.125	0.0235619449019235	-3588.59505956438
33.375	0.0235619449019235	-3540.6377225621
33.625	0.0235619449019235	-3492.46242225342
33.875	0.0235619449019235	-3444.07323448408
34.125	0.0235619449019235	-3395.47412092355
34.375	0.0235619449019235	-3346.66893314181
34.625	0.0235619449019235	-3297.66141651101
34.875	0.0235619449019235	-3248.45521394117
35.125	0.0235619449019235	-3199.05386945738
35.375	0.0235619449019235	-3149.46083162713
35.625	0.0235619449019235	-3099.67945684443
35.875	0.0235619449019235	-3049.71301247856
36.125	0.0235619449019235	-2999.56467989255
36.375	0.0235619449019235	-2949.23755733912
36.625	0.0235619449019235	-2898.73466273883
36.875	0.0235619449019235	-2848.05893634659
37.125	0.0235619449019235	-2797.2132433115
37.375	0.0235619449019235	-2746.20037613503
37.625	0.0235619449019235	-2695.02305703247
37.875	0.0235619449019235	-2643.68394020139
38.125	0.0235619449019235	-2592.18561400234
38.375	0.0235619449019235	-2540.53060305512
38.625	0.0235619449019235	-2488.7213702544
38.875	0.0235619449019235	-2436.76031870871
39.125	0.0235619449019235	-2384.64979360573
39.375	0.0235619449019235	-2332.39208400754
39.625	0.0235619449019235	-2279.98942457867
39.875	0.0235619449019235	-2227.44399724995
40.125	0.0235619449019235	-2174.75793282086
40.375	0.0235619449019235	-2121.93331250309
40.625	0.0235619449019235	-2068.97216940789
40.875	0.0235619449019235	-2015.87648997965
41.125	0.0235619449019235	-1962.64821537753
41.375	0.0235619449019235	-1909.28924280806
41.625	0.0235619449019235	-1855.80142680997
41.875	0.0235619449019235	-1802.1865804939
42.125	0.0235619449019235	-1748.44647673842
42.375	0.0235619449019235	-1694.58284934438
42.625	0.0235619449019235	-1640.59739414917
42.875	0.0235619449019235	-1586.49177010246
43.125	0.0235619449019235	-1532.2676003051
43.375	0.0235619449019235	-1477.9264730128
43.625	0.0235619449019235	-1423.46994260551
43.875	0.0235619449019235	-1368.89953052433
44.125	0.0235619449019235	-1314.21672617697
44.375	0.0235619449019235	-1259.42298781307
44.625	0.0235619449019235	-1204.51974337059
44.875	0.0235619449019235	-1149.50839129433
45.125	0.0235619449019235	-1094.39030132766
45.375	0.0235619449019235	-1039.16681527837
45.625	0.0235619449019235	-983.839247759991
45.875	0.0235619449019235	-928.408886909061
46.125	0.0235619449019235	-872.876995079542
46.375	0.0235619449019235	-817.24480951509
46.625	0.0235619449019235	-761.513543000116
46.875	0.0235619449019235	-705.684384490281
47.125	0.0235619449019235	-649.758499723356
47.375	0.0235619449019235	-593.737031811044
47.625	0.0235619449019235	-537.621101812429
47.875	0.0235619449019235	-481.411809289818
48.125	0.0235619449019235	-425.110232847593
48.375	0.0235619449019235	-368.717430654615
48.625	0.0235619449019235	-312.234440950798
48.875	0.0235619449019235	-255.662282538442
49.125	0.0235619449019235	-199.001955258818
49.375	0.0235619449019235	-142.254440454585
49.625	0.0235619449019235	-85.4207014184457
49.875	0.0235619449019235	-28.5016838286014
0.125	0.0392699081698724	286627.921655108
0.375	0.0392699081698724	127582.792393424
0.625	0.0392699081698724	81805.9484653414
0.875	0.0392699081698724	58853.3812937787
1.125	0.0392699081698724	44500.7263821427
1.375	0.0392699081698724	34527.6800817535
1.625	0.0392699081698724	27170.5410546611
1.875	0.0392699081698724	21537.8477320334
2.125	0.0392699081698724	17118.4820816435
2.375	0.0392699081698724	13591.0364860378
2.625	0.0392699081698724	10738.9638261044
2.875	0.0392699081698724	8408.81046835799
3.125	0.0392699081698724	6487.85701574516
3.375	0.0392699081698724	4891.20717721736
3.625	0.0392699081698724	3553.79995236506
3.875	0.0392699081698724	2425.1608660338
4.125	0.0392699081698724	1465.77870112398
4.375	0.0392699081698724	644.507985197999
4.625	0.0392699081698724	-63.3450311797915
4.875	0.0392699081698724	-677.460216020723
5.125	0.0392699081698724	-1213.59818497376
5.375	0.0392699081698724	-1684.44141089512
5.625	0.0392699081698724	-2100.24483353425
5.875	0.0392699081698724	-2469.34162808398
6.125	0.0392699081698724	-2798.53794676359
6.375	0.0392699081698724	-3093.4220587971
6.625	0.0392699081698724	-3358.60720601145
6.875	0.0392699081698724	-3597.92295601825
7.125	0.0392699081698724	-3814.56642207499
7.375	0.0392699081698724	-4011.22212694373
7.625	0.0392699081698724	-4190.15730743669
7.875	0.0392699081698724	-4353.29793598131
8.125	0.0392699081698724	-4502.28956459526
8.375	0.0392699081698724	-4638.54619243863
8.625	0.0392699081698724	-4763.28965827997
8.875	0.0392699081698724	-4877.58151647998
9.125	0.0392699081698724	-4982.34893338632
9.375	0.0392699081698724	-5078.4058127587
9.625	0.0392699081698724	-5166.47010282397
9.875	0.0392699081698724	-5247.17803752723
10.125	0.0392699081698724	-5321.09590795528
10.375	0.0392699081698724	-5388.72983709234
10.625	0.0392699081698724	-5450.5339345516
10.875	0.0392699081698724	-5506.91713191437
11.125	0.0392699081698724	-5558.24893933043
11.375	0.0392699081698724	-5604.86431659344
11.625	0.0392699081698724	-5647.06781429991
11.875	0.0392699081698724	-5685.13711082284
12.125	0.0392699081698724	-5719.32604702963
12.375	0.0392699081698724	-5749.86724166813
12.625	0.0392699081698724	-5776.97435512675
12.875	0.0392699081698724	-5800.84405705252
13.125	0.0392699081698724	-5821.65774347096
13.375	0.0392699081698724	-5839.58304110315
13.625	0.0392699081698724	-5854.77513012968
13.875	0.0392699081698724	-5867.37791142097
14.125	0.0392699081698724	-5877.52503997592
14.375	0.0392699081698724	-5885.34084281903
14.625	0.0392699081698724	-5890.94113673182
14.875	0.0392699081698724	-5894.43395882735
15.125	0.0392699081698724	-5895.92022101724
15.375	0.0392699081698724	-5895.49429779321
15.625	0.0392699081698724	-5893.24455538926
15.875	0.0392699081698724	-5889.25382925406
16.125	0.0392699081698724	-5883.59985580875
16.375	0.0392699081698724	-5876.35566366312
16.625	0.0392699081698724	-5867.58992877977
16.875	0.0392699081698724	-5857.36729749898
17.125	0.0392699081698724	-5845.74868084343
17.375	0.0392699081698724	-5832.79152309894
17.625	0.0392699081698724	-5818.55004730699
17.875	0.0392699081698724	-5803.07547998943
18.125	0.0392699081698724	-5786.41625715998
18.375	0.0392699081698724	-5768.61821343952
18.625	0.0392699081698724	-5749.72475589005
18.875	0.0392699081698724	-5729.77702400519
19.125	0.0392699081698724	-5708.814037139
19.375	0.0392699081698724	-5686.87283051915
19.625	0.0392699081698724	-5663.98858087065
19.875	0.0392699081698724	-5640.1947225709
20.125	0.0392699081698724	-5615.5230551631
20.375	0.0392699081698724	-5590.00384297346
20.625	0.0392699081698724	-5563.66590750382
20.875	0.0392699081698724	-5536.53671320673
21.125	0.0392699081698724	-5508.6424471903
21.375	0.0392699081698724	-5480.00809335152
21.625	0.0392699081698724	-5450.6575013874
21.875	0.0392699081698724	-5420.6134510941
22.125	0.0392699081698724	-5389.89771232561
22.375	0.0392699081698724	-5358.53110095114
22.625	0.0392699081698724	-5326.53353112001
22.875	0.0392699081698724	-5293.92406411503
23.125	0.0392699081698724	-5260.72095405326
23.375	0.0392699081698724	-5226.94169066849
23.625	0.0392699081698724	-5192.60303939079
23.875	0.0392699081698724	-5157.72107892126
24.125	0.0392699081698724	-5122.31123648245
24.375	0.0392699081698724	-5086.38832091114
24.625	0.0392699081698724	-5049.96655374606
24.875	0.0392699081698724	-5013.05959845128
25.125	0.0392699081698724	-4975.68058790425
25.375	0.0392699081698724	-4937.84215026805
25.625	0.0392699081698724	-4899.55643335755
25.875	0.0392699081698724	-4860.83512760168
26.125	0.0392699081698724	-4821.68948769394
26.375	0.0392699081698724	-4782.13035301964
26.625	0.0392699081698724	-4742.16816693828
26.875	0.0392699081698724	-4701.81299499685
27.125	0.0392699081698724	-4661.07454214165
27.375	0.0392699081698724	-4619.96216899278
27.625	0.0392699081698724	-4578.48490724072
27.875	0.0392699081698724	-4536.65147421882
28.125	0.0392699081698724	-4494.47028670439
28.375	0.0392699081698724	-4451.94947399465
28.625	0.0392699081698724	-4409.09689030175
28.875	0.0392699081698724	-4365.92012650831
29.125	0.0392699081698724	-4322.42652132141
29.375	0.0392699081698724	-4278.62317186116
29.625	0.0392699081698724	-4234.51694371662
29.875	0.0392699081698724	-4190.11448050058
30.125	0.0392699081698724	-4145.42221293157
30.375	0.0392699081698724	-4100.44636747091
30.625	0.0392699081698724	-4055.19297453962
30.875	0.0392699081698724	-4009.66787633947
31.125	0.0392699081698724	-3963.8767342993
31.375	0.0392699081698724	-3917.82503616866
31.625	0.0392699081698724	-3871.51810277709
31.875	0.0392699081698724	-3824.96109447823
32.125	0.0392699081698724	-3778.15901729508
32.375	0.0392699081698724	-3731.11672878311
32.625	0.0392699081698724	-3683.8389436259
32.875	0.0392699081698724	-3636.33023897738
33.125	0.0392699081698724	-3588.59505956438
33.375	0.0392699081698724	-3540.6377225621
33.625	0.0392699081698724	-3492.46242225342
33.875	0.0392699081698724	-3444.07323448408
34.125	0.0392699081698724	-3395.47412092355
34.375	0.0392699081698724	-3346.66893314181
34.625	0.0392699081698724	-3297.66141651101
34.875	0.0392699081698724	-3248.45521394117
35.125	0.0392699081698724	-3199.05386945739
35.375	0.0392699081698724	-3149.46083162713
35.625	0.0392699081698724	-3099.67945684443
35.875	0.0392699081698724	-3049.71301247856
36.125	0.0392699081698724	-2999.56467989255
36.375	0.0392699081698724	-2949.23755733912
36.625	0.0392699081698724	-2898.73466273883
36.875	0.0392699081698724	-2848.05893634659
37.125	0.0392699081698724	-2797.2132433115
37.375	0.0392699081698724	-2746.20037613504
37.625	0.0392699081698724	-2695.02305703247
37.875	0.0392699081698724	-2643.68394020139
38.125	0.0392699081698724	-2592.18561400234
38.375	0.0392699081698724	-2540.53060305512
38.625	0.0392699081698724	-2488.7213702544
38.875	0.0392699081698724	-2436.7603187087
39.125	0.0392699081698724	-2384.64979360573
39.375	0.0392699081698724	-2332.39208400754
39.625	0.0392699081698724	-2279.98942457867
39.875	0.0392699081698724	-2227.44399724995
40.125	0.0392699081698724	-2174.75793282086
40.375	0.0392699081698724	-2121.93331250309
40.625	0.0392699081698724	-2068.97216940789
40.875	0.0392699081698724	-2015.87648997965
41.125	0.0392699081698724	-1962.64821537753
41.375	0.0392699081698724	-1909.28924280806
41.625	0.0392699081698724	-1855.80142680997
41.875	0.0392699081698724	-1802.1865804939
42.125	0.0392699081698724	-1748.44647673842
42.375	0.0392699081698724	-1694.58284934438
42.625	0.0392699081698724	-1640.59739414917
42.875	0.0392699081698724	-1586.49177010246
43.125	0.0392699081698724	-1532.2676003051
43.375	0.0392699081698724	-1477.9264730128
43.625	0.0392699081698724	-1423.46994260551
43.875	0.0392699081698724	-1368.89953052433
44.125	0.0392699081698724	-1314.21672617697
44.375	0.0392699081698724	-1259.42298781307
44.625	0.0392699081698724	-1204.51974337059
44.875	0.0392699081698724	-1149.50839129433
45.125	0.0392699081698724	-1094.39030132766
45.375	0.0392699081698724	-1039.16681527837
45.625	0.0392699081698724	-983.839247759991
45.875	0.0392699081698724	-928.408886909061
46.125	0.0392699081698724	-872.876995079542
46.375	0.0392699081698724	-817.24480951509
46.625	0.0392699081698724	-761.513543000115
46.875	0.0392699081698724	-705.684384490281
47.125	0.0392699081698724	-649.758499723356
47.375	0.0392699081698724	-593.737031811044
47.625	0.0392699081698724	-537.621101812429
47.875	0.0392699081698724	-481.411809289818
48.125	0.0392699081698724	-425.110232847593
48.375	0.0392699081698724	-368.717430654614
48.625	0.0392699081698724	-312.234440950799
48.875	0.0392699081698724	-255.662282538442
49.125	0.0392699081698724	-199.001955258818
49.375	0.0392699081698724	-142.254440454585
49.625	0.0392699081698724	-85.4207014184457
49.875	0.0392699081698724	-28.5016838286014
0.125	0.0549778714378214	267793.032853154
0.375	0.0549778714378214	126706.35462559
0.625	0.0549778714378214	81695.0548314597
0.875	0.0549778714378214	58818.6861858766
1.125	0.0549778714378214	44483.512399817
1.375	0.0549778714378214	34517.0336034864
1.625	0.0549778714378214	27163.1183237307
1.875	0.0549778714378214	21532.3151107128
2.125	0.0549778714378214	17114.2093222195
2.375	0.0549778714378214	13587.679265508
2.625	0.0549778714378214	10736.3070979659
2.875	0.0549778714378214	8406.70429527304
3.125	0.0549778714378214	6486.18867662215
3.375	0.0549778714378214	4889.88823261936
3.625	0.0549778714378214	3552.75962763306
3.875	0.0549778714378214	2424.34215804084
4.125	0.0549778714378214	1465.13571599223
4.375	0.0549778714378214	644.003897888244
4.625	0.0549778714378214	-63.7396398433193
4.875	0.0549778714378214	-677.768745524047
5.125	0.0549778714378214	-1213.83917259374
5.375	0.0549778714378214	-1684.629491509
5.625	0.0549778714378214	-2100.39152790539
5.875	0.0549778714378214	-2469.45598410765
6.125	0.0549778714378214	-2798.6270566752
6.375	0.0549778714378214	-3093.49147334673
6.625	0.0549778714378214	-3358.6612641789
6.875	0.0549778714378214	-3597.96504624478
7.125	0.0549778714378214	-3814.59918844977
7.375	0.0549778714378214	-4011.24763145288
7.625	0.0549778714378214	-4190.17715733276
7.875	0.0549778714378214	-4353.31338358333
8.125	0.0549778714378214	-4502.30158537057
8.375	0.0549778714378214	-4638.5555460214
8.625	0.0549778714378214	-4763.29693611146
8.875	0.0549778714378214	-4877.58717897665
9.125	0.0549778714378214	-4982.35333892125
9.375	0.0549778714378214	-5078.40924024928
9.625	0.0549778714378214	-5166.47276933012
9.875	0.0549778714378214	-5247.18011195842
10.125	0.0549778714378214	-5321.09752174428
