$\psi$_gauss_grad
x	y	$\psi$_gauss_grad_x	$\psi$_gauss_grad_y
17.375	0.00785398163397448	54.3972659464042	-1.18008776812827e-05
17.625	0.00785398163397448	59.4320853429048	-9.17805511715843e-06
17.875	0.00785398163397448	64.2675796125985	-7.13834577944745e-06
18.125	0.00785398163397448	68.9145325698424	-5.55170574932101e-06
18.375	0.00785398163397448	73.383002127664	-4.317851826685e-06
18.625	0.00785398163397448	77.6823785480891	-3.35809759760877e-06
18.875	0.00785398163397448	81.8214372527871	-2.61164781954104e-06
19.125	0.00785398163397448	85.8083867781631	-2.03119800375381e-06
19.375	0.00785398163397448	89.6509123858801	-1.57974990263729e-06
19.625	0.00785398163397448	93.3562157792156	-1.22858500161489e-06
19.875	0.00785398163397448	96.9310513238748	-9.55527512213138e-07
20.125	0.00785398163397448	100.381759123918	-7.4303366443866e-07
20.375	0.00785398163397448	103.714295263398	-5.77960105854181e-07
20.625	0.00785398163397448	106.934259490543	-4.49479493262473e-07
20.875	0.00785398163397448	110.046920593669	-3.49601594785368e-07
21.125	0.00785398163397448	113.057239684456	-2.71841584550729e-07
21.375	0.00785398163397448	115.969891585595	-2.11335843154454e-07
21.625	0.00785398163397448	118.789284499165	-1.64436656043466e-07
21.875	0.00785398163397448	121.519578111396	-1.27901610281696e-07
22.125	0.00785398163397448	124.164700276433	-9.94725968600964e-08
22.375	0.00785398163397448	126.728362403802	-7.74126088486315e-08
22.625	0.00785398163397448	129.214073666449	-6.01004397792667e-08
22.875	0.00785398163397448	131.62515412904	-4.68412868799872e-08
23.125	0.00785398163397448	133.964746889606	-3.64192452997676e-08
23.375	0.00785398163397448	136.235829322236	-2.83132129595967e-08
23.625	0.00785398163397448	138.441223492364	-2.19441875494625e-08
23.875	0.00785398163397448	140.58360581504	-1.70226679143588e-08
24.125	0.00785398163397448	142.66551601897	-1.33170531302807e-08
24.375	0.00785398163397448	144.689365471813	-1.03641413492184e-08
24.625	0.00785398163397448	146.657444918963	-8.10603234017084e-09
24.875	0.00785398163397448	148.571931683013	-6.36902541013423e-09
25.125	0.00785398163397448	150.434896365988	-4.8636194041025e-09
25.375	0.00785398163397448	152.248309093042	-3.76351501507932e-09
25.625	0.00785398163397448	154.014045332462	-3.01081201206345e-09
25.875	0.00785398163397448	155.733891326994	-2.31600924004881e-09
26.125	0.00785398163397448	157.4095491639	-1.79490716103783e-09
26.375	0.00785398163397448	159.042641511189	-1.33170531302807e-09
26.625	0.00785398163397448	160.634716045475	-1.04220415802197e-09
26.875	0.00785398163397448	162.187249593196	-8.68503465018304e-10
27.125	0.00785398163397448	163.701652008071	-7.52703003015864e-10
27.375	0.00785398163397448	165.179269801804	-5.21102079010983e-10
27.625	0.00785398163397448	166.621389547878	-3.47401386007322e-10
27.875	0.00785398163397448	168.029241072638	-3.47401386007322e-10
28.125	0.00785398163397448	169.40400044832	-2.31600924004881e-10
28.375	0.00785398163397448	170.746792805258	-1.73700693003661e-10
28.625	0.00785398163397448	172.058694972666	-1.15800462002441e-10
28.875	0.00785398163397448	173.340737960664	-5.79002310012203e-11
29.125	0.00785398163397448	174.5939092943	-1.15800462002441e-10
29.375	0.00785398163397448	175.819155209576	-1.15800462002441e-10
29.625	0.00785398163397448	177.017382721144	-5.79002310012203e-11
29.875	0.00785398163397448	178.189461570102	-1.15800462002441e-10
30.125	0.00785398163397448	179.336226059345	-5.79002310012203e-11
30.375	0.00785398163397448	180.458476783895	-5.79002310012203e-11
30.625	0.00785398163397448	181.556982262877	-2.89501155006101e-11
30.875	0.00785398163397448	182.632480480645	-5.79002310012203e-11
31.125	0.00785398163397448	183.685680341625	0
31.375	0.00785398163397448	184.717263044409	0
31.625	0.00785398163397448	185.72788338086	-2.89501155006101e-11
31.875	0.00785398163397448	186.71817096402	0
32.125	0.00785398163397448	187.688731390234	-5.79002310012203e-11
32.375	0.00785398163397448	188.640147338361	0
32.625	0.00785398163397448	189.572979611459	0
32.875	0.00785398163397448	190.487768123043	2.89501155006101e-11
33.125	0.00785398163397448	191.385032830566	-5.79002310012203e-11
33.375	0.00785398163397448	192.265274621924	-2.89501155006101e-11
33.625	0.00785398163397448	193.128976156027	-2.89501155006101e-11
33.875	0.00785398163397448	193.97660265974	2.89501155006101e-11
34.125	0.00785398163397448	194.808602684543	0
34.375	0.00785398163397448	195.625408825076	0
34.625	0.00785398163397448	196.427438401275	-2.89501155006101e-11
34.875	0.00785398163397448	197.215094107249	-5.79002310012203e-11
35.125	0.00785398163397448	197.988764628087	2.89501155006101e-11
35.375	0.00785398163397448	198.748825225908	0
35.625	0.00785398163397448	199.495638297139	-2.89501155006101e-11
35.875	0.00785398163397448	200.229553903771	-2.89501155006101e-11
36.125	0.00785398163397448	200.950910278887	0
36.375	0.00785398163397448	201.660034307438	-2.89501155006101e-11
36.625	0.00785398163397448	202.357241985055	0
36.875	0.00785398163397448	203.042838854662	-2.89501155006101e-11
37.125	0.00785398163397448	203.717120423107	-2.89501155006101e-11
37.375	0.00785398163397448	204.38037255806	0
37.625	0.00785398163397448	205.032871867288	0
37.875	0.00785398163397448	205.674886060245	-2.89501155006101e-11
38.125	0.00785398163397448	206.306674292534	0
38.375	0.00785398163397448	206.928487495881	-2.89501155006101e-11
38.625	0.00785398163397448	207.540568692833	-2.89501155006101e-11
38.875	0.00785398163397448	208.143153297348	2.89501155006101e-11
39.125	0.00785398163397448	208.736469402342	0
39.375	0.00785398163397448	209.320738054112	-2.89501155006101e-11
39.625	0.00785398163397448	209.896173515167	0
39.875	0.00785398163397448	210.462983515632	2.89501155006101e-11
40.125	0.00785398163397448	211.021369493732	0
40.375	0.00785398163397448	211.571526825924	0
40.625	0.00785398163397448	212.113645046871	2.89501155006101e-11
40.875	0.00785398163397448	212.647908060722	-1.44750577503051e-11
41.125	0.00785398163397448	213.174494343182	1.44750577503051e-11
41.375	0.00785398163397448	213.693577135118	0
41.625	0.00785398163397448	214.205324628323	0
41.875	0.00785398163397448	214.709900143103	-1.44750577503051e-11
42.125	0.00785398163397448	215.207462299048	-1.44750577503051e-11
42.375	0.00785398163397448	215.698165178504	-1.44750577503051e-11
42.625	0.00785398163397448	216.182158483832	0
42.875	0.00785398163397448	216.659587688147	0
43.125	0.00785398163397448	217.130594179315	0
43.375	0.00785398163397448	217.595315399165	-1.44750577503051e-11
43.625	0.00785398163397448	218.053884976937	0
43.875	0.00785398163397448	218.506432857095	0
44.125	0.00785398163397448	218.953085422535	0
44.375	0.00785398163397448	219.393965612754	0
44.625	0.00785398163397448	219.829193037472	0
44.875	0.00785398163397448	220.258884085869	-1.44750577503051e-11
45.125	0.00785398163397448	220.683152031913	0
45.375	0.00785398163397448	221.102107135328	0
45.625	0.00785398163397448	221.515856738624	-7.23752887515254e-12
45.875	0.00785398163397448	221.924505360899	0
46.125	0.00785398163397448	222.328154787944	-7.23752887515254e-12
46.375	0.00785398163397448	222.726904158852	0
46.625	0.00785398163397448	223.120850049619	-7.23752887515254e-12
46.875	0.00785398163397448	223.510086553519	-7.23752887515254e-12
47.125	0.00785398163397448	223.894705358474	-7.23752887515254e-12
47.375	0.00785398163397448	224.274795821853	-7.23752887515254e-12
47.625	0.00785398163397448	224.650445042452	0
47.875	0.00785398163397448	225.021737929672	3.61876443757627e-12
48.125	0.00785398163397448	225.388757270407	-3.61876443757627e-12
48.375	0.00785398163397448	225.75158379359	-3.61876443757627e-12
48.625	0.00785398163397448	226.110296232344	0
48.875	0.00785398163397448	226.464971383962	0
49.125	0.00785398163397448	226.815684167715	0
49.375	0.00785398163397448	227.162507680744	0
49.625	0.00785398163397448	227.505513251967	0
49.875	0.00785398163397448	227.844770494094	4.52345554697033e-13
0.125	0.0235619449019235	862912.411438703	-677182.212127968
0.375	0.0235619449019235	-438717.607924078	-30641.2492836242
0.625	0.0235619449019235	-138678.100916172	-3639.18971445685
0.875	0.0235619449019235	-74738.9474003079	-1112.85358791039
1.125	0.0235619449019235	-48683.7386186021	-549.128083810166
1.375	0.0235619449019235	-34673.4634911025	-339.192407430235
1.625	0.0235619449019235	-25986.4904292763	-236.460324649002
1.875	0.0235619449019235	-20108.3195986269	-176.294073715581
2.125	0.0235619449019235	-15896.5237729388	-136.196306191794
2.375	0.0235619449019235	-12761.1919757682	-107.048638851005
2.625	0.0235619449019235	-10366.1209883025	-84.7370391173297
2.875	0.0235619449019235	-8503.53243403234	-67.1929184008377
3.125	0.0235619449019235	-7036.25717333809	-53.2350237137174
3.375	0.0235619449019235	-5868.95236655065	-42.092705842135
3.625	0.0235619449019235	-4932.76039431178	-33.204959836655
3.875	0.0235619449019235	-4176.57296929273	-26.134010053763
4.125	0.0235619449019235	-3561.72582877221	-20.5263810287711
4.375	0.0235619449019235	-3058.57910687418	-16.0932912280319
4.625	0.0235619449019235	-2644.19753257815	-12.5987657124897
4.875	0.0235619449019235	-2300.71144766379	-9.85090440452562
5.125	0.0235619449019235	-2014.12323824895	-7.69464840157331
5.375	0.0235619449019235	-1773.41922051587	-6.00551201017723
5.625	0.0235619449019235	-1569.89889159928	-4.68413364321629
5.875	0.0235619449019235	-1396.66313031589	-3.65159824439287
6.125	0.0235619449019235	-1248.22088147689	-2.84548767006369
6.375	0.0235619449019235	-1120.18533120521	-2.21659761815358
6.625	0.0235619449019235	-1009.03828729107	-1.72624505326992
6.875	0.0235619449019235	-911.946868492167	-1.34408413726655
7.125	0.0235619449019235	-826.620493141874	-1.04635023318032
7.375	0.0235619449019235	-751.199021608417	-0.814457956197347
7.625	0.0235619449019235	-684.165049861819	-0.633888064032538
7.875	0.0235619449019235	-624.274970764009	-0.493307514839709
8.125	0.0235619449019235	-570.504652017138	-0.383876213097041
8.375	0.0235619449019235	-522.006522010772	-0.298702298650975
8.625	0.0235619449019235	-478.075577884042	-0.232415043809428
8.875	0.0235619449019235	-438.122386451008	-0.180830514942701
9.125	0.0235619449019235	-401.651577637313	-0.140690185248837
9.375	0.0235619449019235	-368.244661531157	-0.109456790234958
9.625	0.0235619449019235	-337.546256693441	-0.0851550138420593
9.875	0.0235619449019235	-309.253016281945	-0.0662472390075979
10.125	0.0235619449019235	-283.104693020337	-0.0515366929117785
10.375	0.0235619449019235	-258.876904222317	-0.040091976516152
10.625	0.0235619449019235	-236.375251716836	-0.0311882727848575
10.875	0.0235619449019235	-215.430524617787	-0.0242615617295569
11.125	0.0235619449019235	-195.894770042328	-0.01887297187411
11.375	0.0235619449019235	-177.63806164078	-0.0146810254893427
11.625	0.0235619449019235	-160.545830935495	-0.0114200349746565
11.875	0.0235619449019235	-144.516654082432	-0.00888328822564393
12.125	0.0235619449019235	-129.460408418833	-0.0069099616185763
12.375	0.0235619449019235	-115.296730331598	-0.00537493599667289
12.625	0.0235619449019235	-101.953719553255	-0.00418087296558832
12.875	0.0235619449019235	-89.3668457508187	-0.00325204741870648
13.125	0.0235619449019235	-77.4780218219956	-0.00252954934499748
13.375	0.0235619449019235	-66.2348151041792	-0.00196755094322479
13.625	0.0235619449019235	-55.5897731391983	-0.00153040182525611
13.875	0.0235619449019235	-45.4998449749476	-0.00119036957534901
14.125	0.0235619449019235	-35.9258824616081	-0.000925880509532197
14.375	0.0235619449019235	-26.8322088081079	-0.00072015392495668
14.625	0.0235619449019235	-18.1862439143849	-0.000560134998638376
14.875	0.0235619449019235	-9.95817782507053	-0.000435669767066603
15.125	0.0235619449019235	-2.1206851297573	-0.000338859133326788
15.375	0.0235619449019235	5.3513256573152	-0.000263559419707853
15.625	0.0235619449019235	12.4809327236877	-0.000204991367442264
15.875	0.0235619449019235	19.2893957740323	-0.000159437318497896
16.125	0.0235619449019235	25.7963285475422	-0.00012400585113901
16.375	0.0235619449019235	32.0198520089987	-9.64477150918997e-05
16.625	0.0235619449019235	37.9767307346396	-7.50133969766339e-05
16.875	0.0235619449019235	43.6824946331878	-5.83425308658386e-05
17.125	0.0235619449019235	49.1515478360436	-4.53761794347323e-05
17.375	0.0235619449019235	54.3972663230923	-3.52914646003258e-05
17.625	0.0235619449019235	59.4320856358619	-2.74477782068215e-05
17.875	0.0235619449019235	64.267579840454	-2.13473519683019e-05
18.125	0.0235619449019235	68.9145327470497	-1.66027754391379e-05
18.375	0.0235619449019235	73.3830022654991	-1.29126779169681e-05
18.625	0.0235619449019235	77.6823786552913	-1.00425055660067e-05
18.875	0.0235619449019235	81.8214373361562	-7.81039376067861e-06
19.125	0.0235619449019235	85.8083868429968	-6.07431323433802e-06
19.375	0.0235619449019235	89.6509124363112	-4.72425354808257e-06
19.625	0.0235619449019235	93.3562158184357	-3.67423285887544e-06
19.875	0.0235619449019235	96.931051354381	-2.85755010060322e-06
20.125	0.0235619449019235	100.381759147646	-2.22232666628884e-06
20.375	0.0235619449019235	103.714295281843	-1.72832189538643e-06
20.625	0.0235619449019235	106.934259504895	-1.34403806223133e-06
20.875	0.0235619449019235	110.046920604829	-1.04538867072703e-06
21.125	0.0235619449019235	113.057239693137	-8.12977143488134e-07
21.375	0.0235619449019235	115.969891592344	-6.32154722071323e-07
21.625	0.0235619449019235	118.789284504409	-4.9157296120036e-07
21.875	0.0235619449019235	121.519578115475	-3.82373125532059e-07
22.125	0.0235619449019235	124.164700279607	-2.97433486653269e-07
22.375	0.0235619449019235	126.728362406277	-2.31427223311877e-07
22.625	0.0235619449019235	129.214073668367	-1.7983811748979e-07
22.875	0.0235619449019235	131.625154130531	-1.39829057867947e-07
23.125	0.0235619449019235	133.964746890771	-1.08794534051293e-07
23.375	0.0235619449019235	136.235829323141	-8.46501377237841e-08
23.625	0.0235619449019235	138.441223493077	-6.57746624173862e-08
23.875	0.0235619449019235	140.583605815583	-5.10680037430763e-08
24.125	0.0235619449019235	142.66551601939	-3.96616582358359e-08
24.375	0.0235619449019235	144.689365472142	-3.09187233546516e-08
24.625	0.0235619449019235	146.657444919213	-2.41443963275089e-08
24.875	0.0235619449019235	148.57193168322	-1.87596748443954e-08
25.125	0.0235619449019235	150.434896366147	-1.45908582123075e-08
25.375	0.0235619449019235	152.248309093154	-1.13484452762392e-08
25.625	0.0235619449019235	154.01404533256	-8.80083511218548e-09
25.875	0.0235619449019235	155.733891327067	-6.89012748914521e-09
26.125	0.0235619449019235	157.409549163965	-5.32682125211227e-09
26.375	0.0235619449019235	159.042641511229	-4.05301617008542e-09
26.625	0.0235619449019235	160.634716045512	-3.24241293606834e-09
26.875	0.0235619449019235	162.187249593217	-2.48970993305247e-09
27.125	0.0235619449019235	163.701652008093	-2.02650808504271e-09
27.375	0.0235619449019235	165.17926980183	-1.56330623703295e-09
27.625	0.0235619449019235	166.621389547889	-1.04220415802197e-09
27.875	0.0235619449019235	168.029241072645	-8.10603234017084e-10
28.125	0.0235619449019235	169.404000448327	-6.36902541013423e-10
28.375	0.0235619449019235	170.746792805262	-5.79002310012203e-10
28.625	0.0235619449019235	172.058694972673	-4.63201848009762e-10
28.875	0.0235619449019235	173.340737960668	-2.89501155006101e-10
29.125	0.0235619449019235	174.593909294297	-2.31600924004881e-10
29.375	0.0235619449019235	175.819155209576	-1.73700693003661e-10
29.625	0.0235619449019235	177.017382721144	-2.31600924004881e-10
29.875	0.0235619449019235	178.18946157011	-1.15800462002441e-10
30.125	0.0235619449019235	179.336226059345	-1.15800462002441e-10
30.375	0.0235619449019235	180.458476783898	-5.79002310012203e-11
30.625	0.0235619449019235	181.556982262875	-2.89501155006101e-11
30.875	0.0235619449019235	182.632480480647	-5.79002310012203e-11
31.125	0.0235619449019235	183.685680341628	-2.89501155006101e-11
31.375	0.0235619449019235	184.717263044407	-2.89501155006101e-11
31.625	0.0235619449019235	185.72788338086	2.89501155006101e-11
31.875	0.0235619449019235	186.718170964018	0
32.125	0.0235619449019235	187.688731390234	-8.68503465018304e-11
32.375	0.0235619449019235	188.640147338365	0
32.625	0.0235619449019235	189.572979611459	-2.89501155006101e-11
32.875	0.0235619449019235	190.48776812304	2.89501155006101e-11
33.125	0.0235619449019235	191.385032830566	-8.68503465018304e-11
33.375	0.0235619449019235	192.265274621925	0
33.625	0.0235619449019235	193.128976156029	-2.89501155006101e-11
33.875	0.0235619449019235	193.976602659742	2.89501155006101e-11
34.125	0.0235619449019235	194.80860268454	0
34.375	0.0235619449019235	195.625408825074	-5.79002310012203e-11
34.625	0.0235619449019235	196.427438401275	-5.79002310012203e-11
34.875	0.0235619449019235	197.215094107251	-5.79002310012203e-11
35.125	0.0235619449019235	197.98876462809	0
35.375	0.0235619449019235	198.748825225903	0
35.625	0.0235619449019235	199.495638297139	0
35.875	0.0235619449019235	200.229553903773	-5.79002310012203e-11
36.125	0.0235619449019235	200.950910278889	0
36.375	0.0235619449019235	201.660034307436	0
36.625	0.0235619449019235	202.357241985056	2.89501155006101e-11
36.875	0.0235619449019235	203.042838854659	-2.89501155006101e-11
37.125	0.0235619449019235	203.717120423109	0
37.375	0.0235619449019235	204.380372558062	-5.79002310012203e-11
37.625	0.0235619449019235	205.032871867288	0
37.875	0.0235619449019235	205.674886060243	0
38.125	0.0235619449019235	206.306674292532	0
38.375	0.0235619449019235	206.928487495882	-2.89501155006101e-11
38.625	0.0235619449019235	207.540568692836	0
38.875	0.0235619449019235	208.14315329735	2.89501155006101e-11
39.125	0.0235619449019235	208.736469402337	2.89501155006101e-11
39.375	0.0235619449019235	209.320738054112	-2.89501155006101e-11
39.625	0.0235619449019235	209.896173515171	0
39.875	0.0235619449019235	210.462983515632	-2.89501155006101e-11
40.125	0.0235619449019235	211.021369493728	-2.89501155006101e-11
40.375	0.0235619449019235	211.571526825925	0
40.625	0.0235619449019235	212.113645046871	0
40.875	0.0235619449019235	212.647908060721	-1.44750577503051e-11
41.125	0.0235619449019235	213.174494343183	0
41.375	0.0235619449019235	213.693577135118	1.44750577503051e-11
41.625	0.0235619449019235	214.205324628323	1.44750577503051e-11
41.875	0.0235619449019235	214.709900143102	0
42.125	0.0235619449019235	215.207462299048	-1.44750577503051e-11
42.375	0.0235619449019235	215.698165178505	-2.89501155006101e-11
42.625	0.0235619449019235	216.182158483832	0
42.875	0.0235619449019235	216.659587688148	0
43.125	0.0235619449019235	217.130594179315	2.89501155006101e-11
43.375	0.0235619449019235	217.595315399163	-1.44750577503051e-11
43.625	0.0235619449019235	218.053884976939	0
43.875	0.0235619449019235	218.506432857095	1.44750577503051e-11
44.125	0.0235619449019235	218.953085422535	2.89501155006101e-11
44.375	0.0235619449019235	219.393965612753	-1.44750577503051e-11
44.625	0.0235619449019235	219.829193037472	-1.44750577503051e-11
44.875	0.0235619449019235	220.25888408587	-5.79002310012203e-11
45.125	0.0235619449019235	220.683152031913	0
45.375	0.0235619449019235	221.102107135328	0
45.625	0.0235619449019235	221.515856738625	-7.23752887515254e-12
45.875	0.0235619449019235	221.924505360899	7.23752887515254e-12
46.125	0.0235619449019235	222.328154787944	0
46.375	0.0235619449019235	222.726904158852	1.44750577503051e-11
46.625	0.0235619449019235	223.120850049618	7.23752887515254e-12
46.875	0.0235619449019235	223.510086553519	0
47.125	0.0235619449019235	223.894705358474	0
47.375	0.0235619449019235	224.274795821854	-1.44750577503051e-11
47.625	0.0235619449019235	224.650445042452	7.23752887515254e-12
47.875	0.0235619449019235	225.021737929672	7.23752887515254e-12
48.125	0.0235619449019235	225.388757270407	-3.61876443757627e-12
48.375	0.0235619449019235	225.75158379359	-3.61876443757627e-12
48.625	0.0235619449019235	226.110296232344	-3.61876443757627e-12
48.875	0.0235619449019235	226.464971383962	0
49.125	0.0235619449019235	226.815684167715	-1.80938221878813e-12
49.375	0.0235619449019235	227.162507680744	-3.61876443757627e-12
49.625	0.0235619449019235	227.505513251967	0
49.875	0.0235619449019235	227.844770494094	4.52345554697033e-13
0.125	0.0392699081698724	832421.428097064	-1064666.0126389
0.375	0.0392699081698724	-409643.946379534	-48044.0709126331
0.625	0.0392699081698724	-137458.82219929	-5941.04069388204
0.875	0.0392699081698724	-74610.4441663973	-1845.14640490063
1.125	0.0392699081698724	-48651.4024240504	-913.932283416038
1.375	0.0392699081698724	-34660.3706549632	-565.00822833579
1.625	0.0392699081698724	-25979.6646994401	-393.888112624332
1.875	0.0392699081698724	-20104.1179460351	-293.594241712653
2.125	0.0392699081698724	-15893.6224919913	-226.750027546355
2.375	0.0392699081698724	-12759.0365110782	-178.173763488798
2.625	0.0392699081698724	-10364.4520353596	-141.004868081651
2.875	0.0392699081698724	-8502.21362071849	-111.789475445486
3.125	0.0392699081698724	-7035.20658228126	-88.5539027872265
3.375	0.0392699081698724	-5868.11412676021	-70.0105384511426
3.625	0.0392699081698724	-4932.09262236712	-55.2225832402904
3.875	0.0392699081698724	-4176.04250248214	-43.4595921845684
4.125	0.0392699081698724	-3561.30576167161	-34.1322294421513
4.375	0.0392699081698724	-3058.24746460755	-26.7593292490736
4.625	0.0392699081698724	-2643.93640243744	-20.9479103016026
4.875	0.0392699081698724	-2300.50630758794	-16.3785156700202
5.125	0.0392699081698724	-2013.96238974879	-12.7930949031074
5.375	0.0392699081698724	-1773.29329712098	-9.98452505216633
5.625	0.0392699081698724	-1569.80043437773	-7.78751449759973
5.875	0.0392699081698724	-1396.58622645867	-6.07080311065148
6.125	0.0392699081698724	-1248.16086142624	-4.73058131972286
6.375	0.0392699081698724	-1120.13851849573	-3.68502278758029
6.625	0.0392699081698724	-1009.0017944423	-2.86980223884678
6.875	0.0392699081698724	-911.918432127079	-2.23446084288636
7.125	0.0392699081698724	-826.598341850969	-1.73948462216876
7.375	0.0392699081698724	-751.181770723388	-1.3539723173228
7.625	0.0392699081698724	-684.151618075161	-1.05378397273709
7.875	0.0392699081698724	-624.264514317156	-0.820077496988806
8.125	0.0392699081698724	-570.496512914636	-0.638155798403572
8.375	0.0392699081698724	-522.000187369411	-0.496561000036952
8.625	0.0392699081698724	-478.070648082702	-0.386364259324856
8.875	0.0392699081698724	-438.118550212694	-0.300609854996043
9.125	0.0392699081698724	-401.648592557441	-0.233880591296439
9.375	0.0392699081698724	-368.242338875293	-0.18195838011858
9.625	0.0392699081698724	-337.544449537062	-0.141559369794273
9.875	0.0392699081698724	-309.251610262623	-0.110127374787851
10.125	0.0392699081698724	-283.10359913022	-0.0856728495953388
10.375	0.0392699081698724	-258.876053192646	-0.0666474196965757
10.625	0.0392699081698724	-236.374589644062	-0.0518461418543691
10.875	0.0392699081698724	-215.430009557665	-0.0403313869654141
11.125	0.0392699081698724	-195.894369358139	-0.0313735752945482
11.375	0.0392699081698724	-177.637749938943	-0.0244050364754699
11.625	0.0392699081698724	-160.545588458809	-0.0189840936500462
11.875	0.0392699081698724	-144.516465459446	-0.0147671123633986
12.125	0.0392699081698724	-129.460261690561	-0.0114867420044937
12.375	0.0392699081698724	-115.296616194237	-0.00893498774720653
12.625	0.0392699081698724	-101.953630768781	-0.00695003662656125
12.875	0.0392699081698724	-89.3667766884292	-0.00540600502902723
13.125	0.0392699081698724	-77.477968101253	-0.00420496334100031
13.375	0.0392699081698724	-66.2347733174522	-0.0032707285229374
13.625	0.0392699081698724	-55.5897406356515	-0.00254403743029976
13.875	0.0392699081698724	-45.4998196924716	-0.00197878822005751
14.125	0.0392699081698724	-35.9258627961095	-0.00153911835763196
14.375	0.0392699081698724	-26.8321935118078	-0.00119713139592625
14.625	0.0392699081698724	-18.1862320166365	-0.000931126733662756
14.875	0.0392699081698724	-9.9581685708368	-0.000724224311196065
15.125	0.0392699081698724	-2.12067793173085	-0.0005632932825388
15.375	0.0392699081698724	5.35133125595271	-0.000438120220643037
